Format Version,1.23,Take Name,Take 2024-04-26 02.52.27 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-26 02.52.28.483 PM,Capture Start Frame,350553,Total Frames in Take,44143,Total Exported Frames,44143,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
93,3.100000,0.058315,-0.026087,-0.065550,539.152588,890.162842,268.370056
94,3.133333,0.006080,-0.056264,0.037595,539.016846,890.071167,268.491852
95,3.166667,0.012097,-0.060215,0.037559,539.021790,890.058777,268.497253
96,3.200000,-0.000885,0.000972,0.005693,539.157227,890.075745,268.490875
97,3.233333,0.010694,-0.057522,0.031916,539.019836,890.069580,268.498047
98,3.266667,-0.040350,-0.004551,0.028393,538.985657,889.901428,268.507385
99,3.300000,-0.001937,-0.059103,0.060394,538.862915,889.797729,268.609100
100,3.333333,0.051266,-0.100501,-0.029507,538.870911,889.740723,268.630676
101,3.366667,-0.078373,0.064945,0.026643,539.089050,889.340210,268.884491
102,3.400000,-0.060804,-0.026714,0.060812,538.900269,889.314819,268.964539
103,3.433333,-0.088123,-0.003172,0.064730,538.931458,889.143860,269.005371
104,3.466667,-0.091890,-0.003661,0.069991,538.937622,889.121155,269.002563
105,3.500000,-0.107228,-0.019541,0.089528,538.883850,889.061340,269.009369
106,3.533333,-0.102222,0.119160,-0.016703,539.098633,888.759888,268.765503
107,3.566667,-0.117681,0.058489,-0.010902,539.007324,888.827576,268.803650
108,3.600000,-0.114292,0.127689,-0.075204,539.192017,888.796143,268.816925
109,3.633333,-0.081659,0.037125,0.005763,538.926086,888.757813,268.831696
110,3.666667,-0.097104,0.048480,0.010510,538.962585,888.758545,268.848206
111,3.700000,-0.110081,0.044949,-0.000122,538.986389,888.824890,268.862640
112,3.733333,-0.097599,0.121269,-0.015197,539.072021,888.737305,268.755341
113,3.766667,-0.102807,0.043247,0.018527,538.971985,888.789001,268.815704
114,3.800000,-0.109065,0.120118,-0.070772,539.182922,888.810547,268.831238
115,3.833333,-0.095177,0.051970,0.023116,538.917053,888.752258,268.807587
116,3.866667,-0.099405,0.049471,0.016423,538.978027,888.773071,268.838257
117,3.900000,-0.109078,0.056635,-0.008515,538.998901,888.816467,268.842712
118,3.933333,-0.093089,0.056484,0.012684,538.925415,888.727478,268.781952
119,3.966667,-0.112767,0.053265,-0.010299,538.994324,888.807861,268.829865
120,4.000000,-0.095034,0.036312,0.022788,538.897278,888.744995,268.817871
121,4.033333,-0.099244,0.114261,-0.021721,539.135803,888.768372,268.813873
122,4.066667,-0.105829,0.051262,-0.011581,538.985840,888.812134,268.836761
123,4.100000,-0.096656,0.044468,0.016461,538.905273,888.744873,268.805542
124,4.133333,-0.110583,0.109587,-0.014027,539.120850,888.785706,268.805267
125,4.166667,-0.096647,0.038652,0.012955,538.909546,888.740784,268.802032
126,4.200000,-0.107472,0.037189,0.034219,538.883606,888.770325,268.803619
127,4.233333,-0.106488,0.123160,-0.017611,539.121399,888.766296,268.784393
128,4.266667,-0.098677,0.041707,0.028200,538.885559,888.760193,268.803558
129,4.300000,-0.097932,0.044552,0.024481,538.900513,888.751038,268.802521
130,4.333333,-0.099869,0.058665,0.018241,538.972229,888.770508,268.782410
131,4.366667,-0.090439,0.035771,0.022513,538.904785,888.737305,268.815186
132,4.400000,-0.114153,0.047904,-0.007439,538.983459,888.821533,268.836761
133,4.433333,-0.119610,0.127170,-0.055976,539.161804,888.816895,268.825195
134,4.466667,-0.095774,0.038293,0.020377,538.901062,888.755859,268.820190
135,4.500000,-0.094430,0.043934,0.021661,538.904846,888.737610,268.794830
136,4.533333,-0.111005,0.113475,-0.004694,539.049438,888.761108,268.768951
137,4.566667,-0.099273,0.034633,0.021772,538.903137,888.752808,268.821136
138,4.600000,-0.101172,0.041727,0.032962,538.899536,888.757751,268.806488
139,4.633333,-0.100572,0.109652,-0.015065,539.066284,888.747742,268.788757
140,4.666667,-0.092111,0.027493,0.017453,538.904846,888.763184,268.835541
141,4.700000,-0.092300,0.044438,0.010588,538.975342,888.753845,268.822388
142,4.733333,-0.092942,0.051321,0.023799,538.913513,888.741943,268.785583
143,4.766667,-0.094438,0.037167,0.021310,538.901184,888.751770,268.807343
144,4.800000,-0.103348,0.047879,0.027541,538.963928,888.777832,268.818787
145,4.833333,-0.094218,0.054989,0.020984,538.916626,888.744690,268.778717
146,4.866667,-0.101855,0.039645,0.032461,538.884094,888.754517,268.813660
147,4.900000,-0.109494,0.054071,-0.007409,538.992004,888.812195,268.841431
148,4.933333,-0.109631,0.113192,-0.003571,539.054077,888.752686,268.777649
149,4.966667,-0.106897,0.047358,-0.001747,538.974915,888.800415,268.833679
150,5.000000,-0.099875,0.045033,0.024181,538.898193,888.748047,268.801849
151,5.033333,-0.098910,0.065040,-0.022696,539.009705,888.789185,268.812683
152,5.066667,-0.102682,0.038749,-0.019831,538.992249,888.802673,268.871277
153,5.100000,-0.099095,0.043363,0.035107,538.891052,888.760498,268.795990
154,5.133333,-0.088641,0.053061,0.016146,538.913696,888.726929,268.780609
155,5.166667,-0.093512,0.030747,0.028209,538.889954,888.751709,268.817841
156,5.200000,-0.097890,0.042932,0.026726,538.897705,888.746338,268.806458
157,5.233333,-0.121433,0.118371,-0.046038,539.153198,888.833313,268.832062
158,5.266667,-0.148644,0.002727,-0.041086,538.919128,888.845398,268.838654
159,5.300000,-0.147758,0.013749,-0.043943,538.938477,888.833801,268.705322
160,5.333333,-0.244399,0.023587,-0.081476,538.916077,888.827393,268.460327
161,5.366667,-0.334210,-0.050865,-0.087934,538.795715,888.822815,268.153107
162,5.400000,-0.432032,-0.104922,-0.114627,538.741943,888.793518,267.874969
163,5.433333,-0.540177,-0.141998,-0.141984,538.593567,888.827026,267.650726
164,5.466667,-0.547023,-0.156329,-0.130232,538.590759,888.836670,267.601990
165,5.500000,-0.565719,-0.103974,-0.204608,538.723267,888.866455,267.607239
166,5.533333,-0.573709,-0.134676,-0.284244,538.649170,888.861450,267.659058
167,5.566667,-0.573579,-0.141533,-0.236064,538.669861,888.874878,267.642426
168,5.600000,-0.566514,-0.204682,-0.195199,538.480591,888.868713,267.623657
169,5.633333,-0.574518,-0.181877,-0.226087,538.496643,888.835022,267.532593
170,5.666667,-0.566838,-0.207450,-0.187587,538.519714,888.863098,267.592529
171,5.700000,-0.553299,-0.209277,-0.187405,538.503540,888.860413,267.642731
172,5.733333,-0.549852,-0.196236,-0.241054,538.513306,888.847961,267.654633
173,5.766667,-0.573155,-0.146141,-0.265955,538.638184,888.880981,267.640411
174,5.800000,-0.581969,-0.140935,-0.265678,538.628418,888.880493,267.583130
175,5.833333,-0.586687,-0.119491,-0.270018,538.646240,888.859924,267.520081
176,5.866667,-0.587209,-0.131614,-0.255642,538.623230,888.881226,267.544678
177,5.900000,-0.558182,-0.209610,-0.216634,538.481812,888.860840,267.659515
178,5.933333,-0.540622,-0.191647,-0.210174,538.536438,888.847900,267.633118
179,5.966667,-0.556817,-0.199307,-0.204696,538.474609,888.862915,267.628784
180,6.000000,-0.544251,-0.169257,-0.200138,538.450500,888.873901,267.563416
181,6.033333,-0.583581,-0.121594,-0.272908,538.644836,888.857727,267.534729
182,6.066667,-0.568439,-0.202863,-0.201269,538.470947,888.866333,267.620239
183,6.100000,-0.552248,-0.206322,-0.166207,538.510681,888.856262,267.664886
184,6.133333,-0.567168,-0.130872,-0.266679,538.648499,888.859985,267.615662
185,6.166667,-0.552654,-0.212964,-0.174786,538.503357,888.866089,267.661926
186,6.200000,-0.583628,-0.144663,-0.246961,538.633057,888.880371,267.609894
187,6.233333,-0.556813,-0.200834,-0.231628,538.504089,888.837219,267.628510
188,6.266667,-0.580870,-0.143899,-0.263991,538.630310,888.887756,267.617157
189,6.300000,-0.574563,-0.144352,-0.267455,538.637939,888.870789,267.635834
190,6.333333,-0.572315,-0.132417,-0.279080,538.648926,888.871399,267.614655
191,6.366667,-0.560437,-0.209187,-0.211044,538.494568,888.860474,267.670410
192,6.400000,-0.578597,-0.135181,-0.246204,538.659546,888.874084,267.591553
193,6.433333,-0.573489,-0.131482,-0.282843,538.653625,888.857239,267.584656
194,6.466667,-0.587882,-0.134333,-0.255782,538.625061,888.894897,267.582764
195,6.500000,-0.558339,-0.204345,-0.219660,538.492004,888.857605,267.670319
196,6.533333,-0.545558,-0.101232,-0.252952,538.652527,888.888367,267.554871
197,6.566667,-0.574706,-0.141193,-0.271761,538.637451,888.872314,267.614563
198,6.600000,-0.588482,-0.136341,-0.257819,538.624512,888.887573,267.579681
199,6.633333,-0.548571,-0.195742,-0.189801,538.526489,888.838928,267.620422
200,6.666667,-0.575073,-0.143558,-0.233515,538.656311,888.888306,267.617126
201,6.700000,-0.554415,-0.206107,-0.219972,538.497192,888.860046,267.652618
202,6.733333,-0.555259,-0.204850,-0.222223,538.508179,888.857605,267.656158
203,6.766667,-0.559538,-0.207808,-0.216910,538.487305,888.858398,267.648468
204,6.800000,-0.576894,-0.144017,-0.239303,538.660095,888.878174,267.599731
205,6.833333,-0.568506,-0.131280,-0.264003,538.673035,888.860901,267.577179
206,6.866667,-0.576177,-0.144572,-0.263752,538.635376,888.883728,267.621033
207,6.900000,-0.546516,-0.203142,-0.188941,538.517029,888.858276,267.637543
208,6.933333,-0.566658,-0.136131,-0.257322,538.669617,888.859009,267.595459
209,6.966667,-0.557107,-0.208210,-0.188371,538.511536,888.866272,267.637329
210,7.000000,-0.576311,-0.139849,-0.268599,538.638977,888.875854,267.603729
211,7.033333,-0.571085,-0.130409,-0.265580,538.641663,888.865417,267.584442
212,7.066667,-0.579056,-0.133176,-0.249600,538.625854,888.881897,267.591492
213,7.100000,-0.577614,-0.142800,-0.261007,538.633240,888.887878,267.619080
214,7.133333,-0.551959,-0.204916,-0.226894,538.501343,888.846008,267.648651
215,7.166667,-0.558299,-0.206941,-0.196479,538.484802,888.865784,267.653290
216,7.200000,-0.576679,-0.142365,-0.267646,538.634949,888.874817,267.613586
217,7.233333,-0.549546,-0.199090,-0.196759,538.523499,888.855530,267.635986
218,7.266667,-0.633555,-0.194886,-0.305961,538.544678,888.931580,267.554596
219,7.300000,-0.650624,-0.191293,-0.307909,538.511414,888.924866,267.335297
220,7.333333,-0.765382,-0.239884,-0.356510,538.379333,888.965881,267.093048
221,7.366667,-0.848390,-0.302030,-0.370237,538.259216,888.993591,266.817596
222,7.400000,-1.191475,-0.426366,-0.688775,538.275330,888.778503,266.980560
223,7.433333,-1.321429,-0.506172,-0.808513,538.153320,888.773010,266.919922
224,7.466667,-0.955793,-0.353799,-0.532452,538.082397,889.130310,266.172394
225,7.500000,-1.001818,-0.351665,-0.473338,538.064209,889.069580,266.346741
226,7.533333,-1.290141,-0.460688,-0.684814,538.021362,888.901733,266.713684
227,7.566667,-1.039013,-0.390009,-0.510931,537.994080,889.050842,266.318390
228,7.600000,-1.054318,-0.392229,-0.504576,537.981323,889.054871,266.247070
229,7.633333,-1.063717,-0.392087,-0.540390,537.966980,889.062012,266.206665
230,7.666667,-1.061003,-0.394121,-0.501889,537.976135,889.068237,266.255188
231,7.700000,-1.289154,-0.465411,-0.658587,538.010193,888.895508,266.656464
232,7.733333,-1.108210,-0.422450,-0.681875,537.989563,889.057617,266.392639
233,7.766667,-1.291141,-0.465251,-0.660845,538.026245,888.888062,266.650299
234,7.800000,-1.298208,-0.463771,-0.681466,538.008850,888.908203,266.592224
235,7.833333,-1.053728,-0.391120,-0.516192,537.981812,889.056458,266.247223
